type	variable	group	n_total	n_missing	prop_missing_raw	prop_missing	eligible_for_imputation
LIHC	LIHC-324.5.3.N.2.64.32.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-310.5.3.P.3.14.14.2.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-296.5.3.N.1.93.57.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1964.4.3.N.2.31.31.2.4.4	omic	421	57	0.135391923990499	0.1354	TRUE
LIHC	LIHC-1956.4.2.P.1.44.64.4.4.1	omic	421	57	0.135391923990499	0.1354	TRUE
LIHC	LIHC-194.7.3.N.1.35.26.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1783.2.1.P.1.4.30.1.4.1	omic	421	0	0	0	TRUE
LIHC	LIHC-1720.7.3.P.2.26.14.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1698.6.3.P.1.35.30.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-167.7.3.N.3.26.26.3.1.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1650.6.3.N.2.20.26.1.4.4	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1585.6.3.P.3.15.14.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-155.6.3.N.2.26.26.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1509.7.3.P.2.20.79.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1492.7.3.N.1.44.20.2.4.4	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1470.6.3.P.2.43.14.3.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1453.6.3.N.2.22.22.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-144.3.3.N.3.1.14.1.4.2	omic	421	0	0	0	TRUE
LIHC	LIHC-139.7.3.N.1.44.20.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1297.5.3.P.1.11.14.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1273.5.3.P.2.1.44.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1266.5.3.P.1.5.31.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1220.5.3.P.3.1.14.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1200.5.3.N.2.20.20.1.4.6	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-118.6.3.N.2.26.26.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-113.6.3.N.2.26.26.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1090.5.3.N.2.7.39.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1020.5.3.N.2.1.5.1.4.5	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1005.5.3.N.2.20.26.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-895.2.2.P.3.14.14.4.4.1	omic	421	0	0	0	TRUE
LIHC	LIHC-759.6.3.P.3.14.4.2.4.5	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-740.6.3.P.3.42.1.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-737.2.1.P.3.4.42.4.4.1	omic	421	0	0	0	TRUE
LIHC	LIHC-724.6.3.N.2.22.22.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-694.6.3.N.2.89.7.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-636.7.3.N.2.31.28.2.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-591.7.3.N.2.95.20.2.3.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-519.5.3.N.2.31.31.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-508.5.3.P.2.44.4.3.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-496.5.3.N.2.26.20.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-401.5.3.N.2.64.64.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-369.5.3.N.2.20.26.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-35.7.3.N.3.35.26.2.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-279.5.3.N.2.31.31.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-248.7.3.P.3.31.14.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-245.7.3.N.2.93.1.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-231.7.3.P.3.5.76.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-221.7.3.N.3.35.20.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1880.7.3.N.3.5.28.2.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1877.7.3.N.3.31.20.1.4.5	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1870.7.3.N.3.35.20.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1830.7.3.N.3.4.26.1.4.4	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1823.7.3.N.3.34.26.2.4.4	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1735.7.3.N.3.43.26.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1696.7.3.N.3.35.1.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1643.6.3.N.1.31.31.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1512.6.3.N.2.20.26.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1468.6.3.N.3.26.59.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1287.5.3.P.3.30.63.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-126.7.3.N.3.43.20.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1217.5.3.N.2.20.26.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1157.5.3.P.3.34.1.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1111.5.3.N.3.28.28.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1100.5.3.P.3.14.15.4.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-983.5.3.N.2.26.30.2.3.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-948.5.3.N.2.20.26.2.4.4	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-935.5.3.N.1.95.2.3.4.4	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-784.2.1.P.1.20.14.3.4.2	omic	421	0	0	0	TRUE
LIHC	LIHC-768.2.2.P.3.1.42.4.4.2	omic	421	0	0	0	TRUE
LIHC	LIHC-70.7.3.N.3.31.26.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-697.7.3.N.3.35.31.2.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-675.4.3.P.3.31.63.2.4.1	omic	421	57	0.135391923990499	0.1354	TRUE
LIHC	LIHC-672.4.3.N.2.31.31.2.4.2	omic	421	57	0.135391923990499	0.1354	TRUE
LIHC	LIHC-586.6.3.N.3.95.32.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-562.6.3.N.3.95.32.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-522.5.3.N.2.26.20.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-510.5.3.P.1.4.14.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-435.5.3.P.2.44.1.3.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-278.5.3.N.3.26.57.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-211.6.3.N.2.22.53.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1881.6.3.P.3.5.5.2.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-188.2.1.P.2.20.14.4.4.2	omic	421	0	0	0	TRUE
LIHC	LIHC-1858.6.3.N.2.31.1.1.4.4	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1820.6.3.P.3.15.4.2.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1808.7.3.N.3.44.20.4.4.5	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1802.7.3.P.1.34.15.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1789.6.3.P.3.15.14.4.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1726.6.3.P.3.4.5.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1571.3.3.N.3.1.61.4.4.2	omic	421	0	0	0	TRUE
LIHC	LIHC-1482.7.3.P.1.95.4.3.4.4	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1398.7.3.N.2.71.20.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1280.5.3.P.1.14.11.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1270.5.3.N.2.20.20.1.4.4	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-127.7.3.N.2.26.20.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-120.7.3.N.3.35.20.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1131.5.3.N.3.28.9.3.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1109.5.3.P.2.14.14.3.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1103.5.3.P.1.1.31.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1072.5.3.N.1.93.26.3.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1046.5.3.N.2.2.32.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1018.5.3.N.2.1.31.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-981.5.3.N.2.20.20.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-957.5.3.N.2.64.2.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-918.5.3.N.3.30.35.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-915.5.3.P.3.14.4.2.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-873.7.3.N.3.35.20.2.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-791.7.3.N.1.1.95.2.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-765.6.3.P.1.4.14.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-715.6.3.P.3.31.63.2.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-621.7.3.N.2.1.26.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-358.5.3.N.2.64.2.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-309.5.3.N.3.95.20.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1765.6.3.N.2.1.4.1.4.5	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1647.6.3.N.2.87.57.4.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1616.7.3.N.3.4.26.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-16.6.3.N.1.64.71.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1486.7.3.N.2.1.93.2.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1483.6.3.N.1.95.2.3.4.4	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-148.6.3.N.2.20.26.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1428.2.1.P.1.4.14.4.4.2	omic	421	0	0	0	TRUE
LIHC	LIHC-1293.5.3.P.1.11.31.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1248.5.3.N.3.30.31.2.4.4	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1195.5.1.P.1.14.11.4.4.5	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1025.5.3.N.1.31.31.2.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1016.5.3.N.2.22.2.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1002.5.3.N.2.2.2.1.4.5	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-985.5.3.P.3.1.1.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-911.5.3.N.2.64.69.3.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-907.6.3.N.3.1.31.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-730.7.3.N.3.64.26.2.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-726.6.3.N.2.20.20.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-647.7.3.N.2.26.20.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-639.7.3.N.3.14.26.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-63.7.3.N.2.2.26.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-601.7.3.N.3.4.26.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-583.6.3.N.2.26.7.2.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-57.7.3.N.3.35.20.2.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-54.7.3.N.3.4.26.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-520.5.3.N.3.26.26.3.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-363.5.3.P.2.14.14.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-360.5.3.N.2.26.20.2.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-355.5.3.N.3.28.9.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-21.7.3.N.2.95.20.3.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1974.4.3.P.1.31.1.2.4.3	omic	421	57	0.135391923990499	0.1354	TRUE
LIHC	LIHC-1954.4.3.P.3.34.30.4.4.4	omic	421	57	0.135391923990499	0.1354	TRUE
LIHC	LIHC-1841.2.2.P.2.20.31.4.4.2	omic	421	0	0	0	TRUE
LIHC	LIHC-180.7.3.N.2.26.20.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1732.6.3.N.2.2.32.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1683.7.3.N.2.26.20.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1625.7.3.N.3.1.62.1.4.5	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1543.6.3.P.3.12.1.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1513.7.3.N.3.42.20.2.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1498.6.3.P.2.31.31.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1462.6.3.P.3.1.1.1.4.4	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1435.6.3.N.2.64.2.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1418.2.1.P.1.30.14.4.4.1	omic	421	0	0	0	TRUE
LIHC	LIHC-1315.5.3.N.3.26.26.3.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1311.5.3.N.1.31.31.2.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1254.5.3.P.2.30.65.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1226.5.3.P.1.31.1.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1222.5.3.P.3.1.1.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-119.7.3.N.2.26.26.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1080.5.3.N.1.26.26.3.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1075.5.3.P.2.11.14.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-966.5.3.N.3.26.26.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-964.5.3.P.3.11.62.2.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-923.5.3.N.1.20.20.2.4.5	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-913.5.3.N.2.1.31.2.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-853.6.3.N.2.20.20.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-833.6.3.P.3.30.30.2.4.4	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-744.6.3.P.3.4.4.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-728.6.3.N.3.26.26.3.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-709.6.3.P.3.31.1.2.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-631.7.3.N.1.64.26.3.2.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-615.7.3.N.2.35.26.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-604.6.3.N.2.20.20.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-582.7.3.N.2.26.20.2.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-426.5.3.N.2.26.20.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-414.5.3.N.2.20.20.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-377.5.3.N.1.26.26.3.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-291.5.3.N.1.35.31.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-272.5.3.N.3.26.26.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-236.7.3.N.2.44.20.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1910.7.3.P.2.28.14.4.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1903.6.3.N.3.35.31.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1781.6.3.N.1.1.31.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1777.7.3.N.3.12.20.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1776.7.3.N.2.42.20.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1738.6.3.P.3.5.1.2.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1700.7.3.N.3.64.26.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1641.6.3.N.2.64.69.3.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1620.7.3.N.3.15.26.4.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1592.6.3.P.3.4.11.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1575.7.3.N.1.95.20.3.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1566.7.3.P.2.2.44.4.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-151.7.3.N.2.20.20.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1465.7.3.N.3.4.26.2.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1397.6.3.N.1.26.26.3.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1372.7.3.N.2.44.20.4.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1160.5.3.P.3.1.1.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1122.5.3.N.2.87.62.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1095.5.3.N.1.26.26.3.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1078.5.3.P.2.31.31.3.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1031.5.3.N.2.2.2.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1003.5.3.N.1.31.31.3.4.4	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-952.5.3.P.3.5.1.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-943.5.3.N.2.20.20.2.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-905.6.3.N.2.20.20.2.4.4	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-899.6.3.N.1.26.26.3.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-834.7.3.N.3.1.95.4.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-73.6.3.N.3.26.26.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-707.2.1.P.3.4.11.4.4.1	omic	421	0	0	0	TRUE
LIHC	LIHC-685.6.3.N.2.20.20.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-646.6.3.N.2.20.20.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-622.6.3.N.2.1.1.1.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-605.7.3.N.1.31.26.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-589.6.3.N.3.1.31.2.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-545.7.3.N.2.20.7.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-542.6.3.N.2.20.20.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-481.5.3.P.2.31.31.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-470.5.3.P.3.1.1.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-384.5.3.N.1.26.26.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-302.5.3.N.1.26.26.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-294.5.3.N.3.1.31.2.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-197.7.3.N.1.31.20.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-181.6.3.N.2.20.20.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1733.7.3.N.2.20.20.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1558.7.3.N.2.44.20.4.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1534.7.3.N.2.44.1.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1497.6.3.N.3.26.26.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-132.7.3.N.3.5.62.2.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-131.7.3.N.1.31.20.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1170.5.3.P.3.1.31.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1055.5.3.N.2.20.20.2.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1054.5.3.N.1.64.2.2.3.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-965.5.3.N.1.4.31.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-760.7.3.N.3.1.2.2.4.6	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-714.7.3.N.2.64.20.2.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-579.6.3.P.3.1.1.1.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-52.7.3.N.3.31.20.2.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-228.7.3.N.3.26.26.4.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1985.4.3.N.1.31.31.3.4.1	omic	421	57	0.135391923990499	0.1354	TRUE
LIHC	LIHC-191.7.3.N.2.14.26.3.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-185.2.2.P.2.1.62.4.4.2	omic	421	0	0	0	TRUE
LIHC	LIHC-1758.6.3.N.2.1.1.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1693.7.3.N.2.1.20.1.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1646.7.3.N.3.30.26.2.4.1	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1485.6.3.N.1.64.2.2.3.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1424.6.3.N.3.69.7.3.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1268.5.3.N.3.26.20.3.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1232.5.3.N.2.4.4.2.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1191.5.3.N.2.62.30.2.4.2	omic	421	50	0.118764845605701	0.1188	TRUE
LIHC	LIHC-1153.5.3.N.2.4.14.4.4.3	omic	421	50	0.118764845605701	0.1188	TRUE
